DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count,Row Labels,Sum of Passenger_Count
5/1/2014 0:00,03-10,Terminal 7,Arrival,International,17403,,
5/1/2014 0:00,03-10,Terminal 7,Departure,Domestic,252383,,
5/1/2014 0:00,03-10,Terminal 7,Departure,International,23677,,
5/1/2014 0:00,03-10,Terminal 8,Arrival,Domestic,156659,,
5/1/2014 0:00,03-10,Terminal 8,Arrival,International,5010,,
5/1/2014 0:00,03-10,Terminal 8,Departure,Domestic,156791,,
5/1/2014 0:00,03-10,Terminal 8,Departure,International,7752,,
5/1/2014 0:00,03-10,Tom Bradley International Terminal,Arrival,Domestic,5102,,
5/1/2014 0:00,03-10,Tom Bradley International Terminal,Arrival,International,404032,,
5/1/2014 0:00,03-10,Tom Bradley International Terminal,Departure,Domestic,5541,,
5/1/2014 0:00,03-10,Tom Bradley International Terminal,Departure,International,310068,,
5/1/2014 0:00,04-10,Misc. Terminal,Arrival,Domestic,11,,
5/1/2014 0:00,04-10,Misc. Terminal,Arrival,International,16,,
5/1/2014 0:00,04-10,Misc. Terminal,Departure,Domestic,14,,
5/1/2014 0:00,04-10,Terminal 1,Arrival,Domestic,352251,,
5/1/2014 0:00,04-10,Terminal 1,Departure,Domestic,356612,,
5/1/2014 0:00,04-10,Terminal 2,Arrival,Domestic,15151,,
5/1/2014 0:00,04-10,Terminal 2,Arrival,International,154999,,
5/1/2014 0:00,04-10,Terminal 2,Departure,Domestic,14370,,
5/1/2014 0:00,04-10,Terminal 2,Departure,International,161615,,
5/1/2014 0:00,04-10,Terminal 3,Arrival,Domestic,153673,,
5/1/2014 0:00,04-10,Terminal 3,Arrival,International,16256,,
5/1/2014 0:00,04-10,Terminal 3,Departure,Domestic,159820,,
5/1/2014 0:00,04-10,Terminal 3,Departure,International,66592,,
5/1/2014 0:00,04-10,Terminal 4,Arrival,Domestic,377996,,
5/1/2014 0:00,04-10,Terminal 4,Arrival,International,11029,,
5/1/2014 0:00,04-10,Terminal 4,Departure,Domestic,381780,,
5/1/2014 0:00,04-10,Terminal 4,Departure,International,32908,,
5/1/2014 0:00,04-10,Terminal 5,Arrival,Domestic,217067,,
5/1/2014 0:00,04-10,Terminal 5,Arrival,International,12686,,
5/1/2014 0:00,04-10,Terminal 5,Departure,Domestic,217902,,
5/1/2014 0:00,04-10,Terminal 5,Departure,International,11027,,
5/1/2014 0:00,04-10,Terminal 6,Arrival,Domestic,210375,,
5/1/2014 0:00,04-10,Terminal 6,Arrival,International,10616,,
5/1/2014 0:00,04-10,Terminal 6,Departure,Domestic,197723,,
5/1/2014 0:00,04-10,Terminal 6,Departure,International,13982,,
5/1/2014 0:00,04-10,Terminal 7,Arrival,Domestic,227822,,
5/1/2014 0:00,04-10,Terminal 7,Arrival,International,20215,,
5/1/2014 0:00,04-10,Terminal 7,Departure,Domestic,249015,,
5/1/2014 0:00,04-10,Terminal 7,Departure,International,21489,,
5/1/2014 0:00,04-10,Terminal 8,Arrival,Domestic,147200,,
5/1/2014 0:00,04-10,Terminal 8,Arrival,International,4867,,
5/1/2014 0:00,04-10,Terminal 8,Departure,Domestic,149103,,
5/1/2014 0:00,04-10,Terminal 8,Departure,International,8623,,
5/1/2014 0:00,04-10,Tom Bradley International Terminal,Arrival,Domestic,5217,,
5/1/2014 0:00,04-10,Tom Bradley International Terminal,Arrival,International,406836,,
5/1/2014 0:00,04-10,Tom Bradley International Terminal,Departure,Domestic,6743,,
5/1/2014 0:00,04-10,Tom Bradley International Terminal,Departure,International,293345,,
5/1/2014 0:00,05-10,Misc. Terminal,Arrival,Domestic,35,,
5/1/2014 0:00,05-10,Misc. Terminal,Arrival,International,1,,
5/1/2014 0:00,05-10,Misc. Terminal,Departure,Domestic,26,,
5/1/2014 0:00,05-10,Terminal 1,Arrival,Domestic,379626,,
5/1/2014 0:00,05-10,Terminal 1,Departure,Domestic,371162,,
5/1/2014 0:00,05-10,Terminal 2,Arrival,Domestic,16397,,
5/1/2014 0:00,05-10,Terminal 2,Arrival,International,160993,,
5/1/2014 0:00,05-10,Terminal 2,Departure,Domestic,16511,,
5/1/2014 0:00,05-10,Terminal 2,Departure,International,169694,,
5/1/2014 0:00,05-10,Terminal 3,Arrival,Domestic,158666,,
5/1/2014 0:00,05-10,Terminal 3,Arrival,International,16518,,
5/1/2014 0:00,05-10,Terminal 3,Departure,Domestic,163045,,
5/1/2014 0:00,05-10,Terminal 3,Departure,International,65506,,
5/1/2014 0:00,05-10,Terminal 4,Arrival,Domestic,393008,,
5/1/2014 0:00,05-10,Terminal 4,Arrival,International,12869,,
5/1/2014 0:00,05-10,Terminal 4,Departure,Domestic,381490,,
5/1/2014 0:00,05-10,Terminal 4,Departure,International,37572,,
5/1/2014 0:00,05-10,Terminal 5,Arrival,Domestic,226692,,
5/1/2014 0:00,05-10,Terminal 5,Arrival,International,3696,,
5/1/2014 0:00,05-10,Terminal 5,Departure,Domestic,220433,,
5/1/2014 0:00,05-10,Terminal 5,Departure,International,9376,,
5/1/2014 0:00,05-10,Terminal 6,Arrival,Domestic,259682,,
5/1/2014 0:00,05-10,Terminal 6,Arrival,International,10178,,
5/1/2014 0:00,05-10,Terminal 6,Departure,Domestic,240225,,
5/1/2014 0:00,05-10,Terminal 6,Departure,International,16012,,
5/1/2014 0:00,05-10,Terminal 7,Arrival,Domestic,236150,,
5/1/2014 0:00,05-10,Terminal 7,Arrival,International,22018,,
5/1/2014 0:00,05-10,Terminal 7,Departure,Domestic,249788,,
5/1/2014 0:00,05-10,Terminal 7,Departure,International,25744,,
5/1/2014 0:00,05-10,Terminal 8,Arrival,Domestic,151455,,
5/1/2014 0:00,05-10,Terminal 8,Arrival,International,5086,,
5/1/2014 0:00,05-10,Terminal 8,Departure,Domestic,148154,,
5/1/2014 0:00,05-10,Terminal 8,Departure,International,8531,,
5/1/2014 0:00,05-10,Tom Bradley International Terminal,Arrival,Domestic,6487,,
5/1/2014 0:00,05-10,Tom Bradley International Terminal,Arrival,International,425044,,
5/1/2014 0:00,05-10,Tom Bradley International Terminal,Departure,Domestic,7439,,
5/1/2014 0:00,05-10,Tom Bradley International Terminal,Departure,International,341287,,
5/1/2014 0:00,06-10,Imperial Terminal,Arrival,Domestic,52,,
5/1/2014 0:00,06-10,Imperial Terminal,Departure,Domestic,47,,
5/1/2014 0:00,06-10,Misc. Terminal,Arrival,Domestic,120,,
5/1/2014 0:00,06-10,Misc. Terminal,Departure,Domestic,33,,
5/1/2014 0:00,06-10,Terminal 1,Arrival,Domestic,393387,,
5/1/2014 0:00,06-10,Terminal 1,Departure,Domestic,395579,,
5/1/2014 0:00,06-10,Terminal 2,Arrival,Domestic,20636,,
5/1/2014 0:00,06-10,Terminal 2,Arrival,International,174858,,
5/1/2014 0:00,06-10,Terminal 2,Departure,Domestic,22385,,
5/1/2014 0:00,06-10,Terminal 2,Departure,International,195450,,
5/1/2014 0:00,06-10,Terminal 3,Arrival,Domestic,176694,,
5/1/2014 0:00,06-10,Terminal 3,Arrival,International,15291,,
5/1/2014 0:00,06-10,Terminal 3,Departure,Domestic,181942,,
5/1/2014 0:00,06-10,Terminal 3,Departure,International,59819,,
5/1/2014 0:00,06-10,Terminal 4,Arrival,Domestic,396418,,
5/1/2014 0:00,06-10,Terminal 4,Arrival,International,18179,,
5/1/2014 0:00,06-10,Terminal 4,Departure,Domestic,398846,,
5/1/2014 0:00,06-10,Terminal 4,Departure,International,44911,,
5/1/2014 0:00,06-10,Terminal 5,Arrival,Domestic,225871,,
5/1/2014 0:00,06-10,Terminal 5,Arrival,International,15391,,
5/1/2014 0:00,06-10,Terminal 5,Departure,Domestic,227316,,
5/1/2014 0:00,06-10,Terminal 5,Departure,International,22397,,
5/1/2014 0:00,06-10,Terminal 6,Arrival,Domestic,289901,,
5/1/2014 0:00,06-10,Terminal 6,Arrival,International,2644,,
5/1/2014 0:00,06-10,Terminal 6,Departure,Domestic,282783,,
5/1/2014 0:00,06-10,Terminal 6,Departure,International,5385,,
5/1/2014 0:00,06-10,Terminal 7,Arrival,Domestic,252902,,
5/1/2014 0:00,06-10,Terminal 7,Arrival,International,26666,,
5/1/2014 0:00,06-10,Terminal 7,Departure,Domestic,275962,,
5/1/2014 0:00,06-10,Terminal 7,Departure,International,30232,,
5/1/2014 0:00,06-10,Terminal 8,Arrival,Domestic,165704,,
5/1/2014 0:00,06-10,Terminal 8,Arrival,International,3765,,
5/1/2014 0:00,06-10,Terminal 8,Departure,Domestic,166571,,
5/1/2014 0:00,06-10,Terminal 8,Departure,International,8913,,
5/1/2014 0:00,06-10,Tom Bradley International Terminal,Arrival,Domestic,6663,,
5/1/2014 0:00,06-10,Tom Bradley International Terminal,Arrival,International,435636,,
5/1/2014 0:00,06-10,Tom Bradley International Terminal,Departure,Domestic,7948,,
5/1/2014 0:00,06-10,Tom Bradley International Terminal,Departure,International,364097,,
5/1/2014 0:00,07-10,Misc. Terminal,Arrival,Domestic,239,,
5/1/2014 0:00,07-10,Misc. Terminal,Departure,Domestic,412,,
5/1/2014 0:00,07-10,Terminal 1,Arrival,Domestic,405635,,
5/1/2014 0:00,07-10,Terminal 1,Departure,Domestic,403081,,
5/1/2014 0:00,07-10,Terminal 2,Arrival,Domestic,28249,,
5/1/2014 0:00,07-10,Terminal 2,Arrival,International,209013,,
5/1/2014 0:00,07-10,Terminal 2,Departure,Domestic,29820,,
5/1/2014 0:00,07-10,Terminal 2,Departure,International,211465,,
5/1/2014 0:00,07-10,Terminal 3,Arrival,Domestic,186832,,
5/1/2014 0:00,07-10,Terminal 3,Arrival,International,19743,,
5/1/2014 0:00,07-10,Terminal 3,Departure,Domestic,187429,,
5/1/2014 0:00,07-10,Terminal 3,Departure,International,64054,,
5/1/2014 0:00,07-10,Terminal 4,Arrival,Domestic,419766,,
5/1/2014 0:00,07-10,Terminal 4,Arrival,International,19459,,
5/1/2014 0:00,07-10,Terminal 4,Departure,Domestic,411470,,
5/1/2014 0:00,07-10,Terminal 4,Departure,International,43492,,
5/1/2014 0:00,07-10,Terminal 5,Arrival,Domestic,279427,,
5/1/2014 0:00,07-10,Terminal 5,Arrival,International,12890,,
5/1/2014 0:00,07-10,Terminal 5,Departure,Domestic,268896,,
5/1/2014 0:00,07-10,Terminal 5,Departure,International,22809,,
5/1/2014 0:00,07-10,Terminal 6,Arrival,Domestic,317445,,
5/1/2014 0:00,07-10,Terminal 6,Arrival,International,2014,,
5/1/2014 0:00,07-10,Terminal 6,Departure,Domestic,310019,,
5/1/2014 0:00,07-10,Terminal 6,Departure,International,8619,,
5/1/2014 0:00,07-10,Terminal 7,Arrival,Domestic,267907,,
5/1/2014 0:00,07-10,Terminal 7,Arrival,International,27987,,
5/1/2014 0:00,07-10,Terminal 7,Departure,Domestic,272709,,
5/1/2014 0:00,07-10,Terminal 7,Departure,International,31085,,
5/1/2014 0:00,07-10,Terminal 8,Arrival,Domestic,176118,,
5/1/2014 0:00,07-10,Terminal 8,Arrival,International,3813,,
5/1/2014 0:00,07-10,Terminal 8,Departure,Domestic,172680,,
5/1/2014 0:00,07-10,Terminal 8,Departure,International,9875,,
5/1/2014 0:00,07-10,Tom Bradley International Terminal,Arrival,Domestic,1343,,
5/1/2014 0:00,07-10,Tom Bradley International Terminal,Arrival,International,491300,,
5/1/2014 0:00,07-10,Tom Bradley International Terminal,Departure,Domestic,4397,,
5/1/2014 0:00,07-10,Tom Bradley International Terminal,Departure,International,371369,,
5/1/2014 0:00,08-10,Misc. Terminal,Arrival,Domestic,221,,
5/1/2014 0:00,08-10,Misc. Terminal,Arrival,International,13,,
5/1/2014 0:00,08-10,Misc. Terminal,Departure,Domestic,2,,
5/1/2014 0:00,08-10,Terminal 1,Arrival,Domestic,394292,,
5/1/2014 0:00,08-10,Terminal 1,Departure,Domestic,405415,,
5/1/2014 0:00,08-10,Terminal 2,Arrival,Domestic,29820,,
5/1/2014 0:00,08-10,Terminal 2,Arrival,International,212416,,
5/1/2014 0:00,08-10,Terminal 2,Departure,Domestic,29146,,
5/1/2014 0:00,08-10,Terminal 2,Departure,International,219662,,
5/1/2014 0:00,08-10,Terminal 3,Arrival,Domestic,190601,,
5/1/2014 0:00,08-10,Terminal 3,Arrival,International,20458,,
5/1/2014 0:00,08-10,Terminal 3,Departure,Domestic,189788,,
5/1/2014 0:00,08-10,Terminal 3,Departure,International,61693,,
5/1/2014 0:00,08-10,Terminal 4,Arrival,Domestic,409850,,
5/1/2014 0:00,08-10,Terminal 4,Arrival,International,19846,,
5/1/2014 0:00,08-10,Terminal 4,Departure,Domestic,412777,,
5/1/2014 0:00,08-10,Terminal 4,Departure,International,40501,,
5/1/2014 0:00,08-10,Terminal 5,Arrival,Domestic,266090,,
5/1/2014 0:00,08-10,Terminal 5,Arrival,International,17336,,
5/1/2014 0:00,08-10,Terminal 5,Departure,Domestic,261580,,
5/1/2014 0:00,08-10,Terminal 5,Departure,International,22421,,
5/1/2014 0:00,08-10,Terminal 6,Arrival,Domestic,308222,,
5/1/2014 0:00,08-10,Terminal 6,Arrival,International,2772,,
5/1/2014 0:00,08-10,Terminal 6,Departure,Domestic,304380,,
5/1/2014 0:00,08-10,Terminal 6,Departure,International,8033,,
5/1/2014 0:00,08-10,Terminal 7,Arrival,Domestic,269570,,
5/1/2014 0:00,08-10,Terminal 7,Arrival,International,28818,,
5/1/2014 0:00,08-10,Terminal 7,Departure,Domestic,286987,,
5/1/2014 0:00,08-10,Terminal 7,Departure,International,30087,,
5/1/2014 0:00,08-10,Terminal 8,Arrival,Domestic,166986,,
5/1/2014 0:00,08-10,Terminal 8,Arrival,International,3854,,
5/1/2014 0:00,08-10,Terminal 8,Departure,Domestic,170990,,
5/1/2014 0:00,08-10,Terminal 8,Departure,International,10087,,
5/1/2014 0:00,08-10,Tom Bradley International Terminal,Arrival,Domestic,230,,
5/1/2014 0:00,08-10,Tom Bradley International Terminal,Arrival,International,478074,,
5/1/2014 0:00,08-10,Tom Bradley International Terminal,Departure,Domestic,5012,,
5/1/2014 0:00,08-10,Tom Bradley International Terminal,Departure,International,339816,,
5/1/2014 0:00,09-10,Misc. Terminal,Arrival,Domestic,130,,
5/1/2014 0:00,09-10,Misc. Terminal,Arrival,International,9,,
5/1/2014 0:00,09-10,Misc. Terminal,Departure,Domestic,120,,
5/1/2014 0:00,09-10,Terminal 1,Arrival,Domestic,346148,,
5/1/2014 0:00,09-10,Terminal 1,Departure,Domestic,342643,,
5/1/2014 0:00,09-10,Terminal 2,Arrival,Domestic,20984,,
5/1/2014 0:00,09-10,Terminal 2,Arrival,International,187201,,
5/1/2014 0:00,09-10,Terminal 2,Departure,Domestic,19860,,
5/1/2014 0:00,09-10,Terminal 2,Departure,International,195687,,
5/1/2014 0:00,09-10,Terminal 3,Arrival,Domestic,159848,,
5/1/2014 0:00,09-10,Terminal 3,Arrival,International,17783,,
5/1/2014 0:00,09-10,Terminal 3,Departure,Domestic,156285,,
5/1/2014 0:00,09-10,Terminal 3,Departure,International,55887,,
5/1/2014 0:00,09-10,Terminal 4,Arrival,Domestic,355567,,
5/1/2014 0:00,09-10,Terminal 4,Arrival,International,16509,,
5/1/2014 0:00,09-10,Terminal 4,Departure,Domestic,348656,,
5/1/2014 0:00,09-10,Terminal 4,Departure,International,37248,,
5/1/2014 0:00,09-10,Terminal 5,Arrival,Domestic,224902,,
5/1/2014 0:00,09-10,Terminal 5,Arrival,International,15450,,
5/1/2014 0:00,09-10,Terminal 5,Departure,Domestic,221697,,
5/1/2014 0:00,09-10,Terminal 5,Departure,International,16400,,
5/1/2014 0:00,09-10,Terminal 6,Arrival,Domestic,248083,,
5/1/2014 0:00,09-10,Terminal 6,Arrival,International,2458,,
5/1/2014 0:00,09-10,Terminal 6,Departure,Domestic,233242,,
5/1/2014 0:00,09-10,Terminal 6,Departure,International,6152,,
5/1/2014 0:00,09-10,Terminal 7,Arrival,Domestic,230821,,
5/1/2014 0:00,09-10,Terminal 7,Arrival,International,23174,,
5/1/2014 0:00,09-10,Terminal 7,Departure,Domestic,240962,,
5/1/2014 0:00,09-10,Terminal 7,Departure,International,26914,,
5/1/2014 0:00,09-10,Terminal 8,Arrival,Domestic,140107,,
5/1/2014 0:00,09-10,Terminal 8,Arrival,International,3450,,
5/1/2014 0:00,09-10,Terminal 8,Departure,Domestic,138004,,
5/1/2014 0:00,09-10,Terminal 8,Departure,International,6005,,
5/1/2014 0:00,09-10,Tom Bradley International Terminal,Arrival,International,372523,,
5/1/2014 0:00,09-10,Tom Bradley International Terminal,Departure,Domestic,4633,,
5/1/2014 0:00,09-10,Tom Bradley International Terminal,Departure,International,279853,,
5/1/2014 0:00,10-10,Imperial Terminal,Arrival,Domestic,56,,
5/1/2014 0:00,10-10,Misc. Terminal,Arrival,Domestic,50,,
5/1/2014 0:00,10-10,Misc. Terminal,Departure,Domestic,46,,
5/1/2014 0:00,10-10,Terminal 1,Arrival,Domestic,378946,,
5/1/2014 0:00,10-10,Terminal 1,Departure,Domestic,374770,,
5/1/2014 0:00,10-10,Terminal 2,Arrival,Domestic,20197,,
5/1/2014 0:00,10-10,Terminal 2,Arrival,International,182840,,
5/1/2014 0:00,10-10,Terminal 2,Departure,Domestic,22297,,
5/1/2014 0:00,10-10,Terminal 2,Departure,International,198123,,
5/1/2014 0:00,10-10,Terminal 3,Arrival,Domestic,191376,,
5/1/2014 0:00,10-10,Terminal 3,Arrival,International,17644,,
5/1/2014 0:00,10-10,Terminal 3,Departure,Domestic,186794,,
5/1/2014 0:00,10-10,Terminal 3,Departure,International,62921,,
5/1/2014 0:00,10-10,Terminal 4,Arrival,Domestic,385041,,
5/1/2014 0:00,10-10,Terminal 4,Arrival,International,14463,,
5/1/2014 0:00,10-10,Terminal 4,Departure,Domestic,371727,,
5/1/2014 0:00,10-10,Terminal 4,Departure,International,45016,,
5/1/2014 0:00,10-10,Terminal 5,Arrival,Domestic,233735,,
5/1/2014 0:00,10-10,Terminal 5,Arrival,International,17302,,
5/1/2014 0:00,10-10,Terminal 5,Departure,Domestic,256637,,
5/1/2014 0:00,10-10,Terminal 5,Departure,International,17858,,
5/1/2014 0:00,10-10,Terminal 6,Arrival,Domestic,233124,,
5/1/2014 0:00,10-10,Terminal 6,Arrival,International,1842,,
5/1/2014 0:00,10-10,Terminal 6,Departure,Domestic,219268,,
5/1/2014 0:00,10-10,Terminal 6,Departure,International,7812,,
5/1/2014 0:00,10-10,Terminal 7,Arrival,Domestic,246520,,
5/1/2014 0:00,10-10,Terminal 7,Arrival,International,23382,,
5/1/2014 0:00,10-10,Terminal 7,Departure,Domestic,256343,,
5/1/2014 0:00,10-10,Terminal 7,Departure,International,29765,,
5/1/2014 0:00,10-10,Terminal 8,Arrival,Domestic,152107,,
5/1/2014 0:00,10-10,Terminal 8,Arrival,International,3359,,
5/1/2014 0:00,10-10,Terminal 8,Departure,Domestic,149674,,
5/1/2014 0:00,10-10,Terminal 8,Departure,International,6720,,
5/1/2014 0:00,10-10,Tom Bradley International Terminal,Arrival,International,376166,,
5/1/2014 0:00,10-10,Tom Bradley International Terminal,Departure,Domestic,3969,,
5/1/2014 0:00,10-10,Tom Bradley International Terminal,Departure,International,300195,,
5/1/2014 0:00,11-10,Misc. Terminal,Arrival,Domestic,343,,
5/1/2014 0:00,11-10,Misc. Terminal,Arrival,International,7,,
5/1/2014 0:00,11-10,Misc. Terminal,Departure,Domestic,379,,
5/1/2014 0:00,11-10,Terminal 1,Arrival,Domestic,364997,,
5/1/2014 0:00,11-10,Terminal 1,Departure,Domestic,367900,,
5/1/2014 0:00,11-10,Terminal 2,Arrival,Domestic,22216,,
5/1/2014 0:00,11-10,Terminal 2,Arrival,International,165764,,
5/1/2014 0:00,11-10,Terminal 2,Departure,Domestic,21938,,
5/1/2014 0:00,11-10,Terminal 2,Departure,International,180185,,
5/1/2014 0:00,11-10,Terminal 3,Arrival,Domestic,191252,,
5/1/2014 0:00,11-10,Terminal 3,Arrival,International,14823,,
5/1/2014 0:00,11-10,Terminal 3,Departure,Domestic,190568,,
5/1/2014 0:00,11-10,Terminal 3,Departure,International,64118,,
5/1/2014 0:00,11-10,Terminal 4,Arrival,Domestic,353035,,
5/1/2014 0:00,11-10,Terminal 4,Arrival,International,16645,,
5/1/2014 0:00,11-10,Terminal 4,Departure,Domestic,348350,,
5/1/2014 0:00,11-10,Terminal 4,Departure,International,39348,,
5/1/2014 0:00,11-10,Terminal 5,Arrival,Domestic,226401,,
5/1/2014 0:00,11-10,Terminal 5,Arrival,International,1904,,
5/1/2014 0:00,11-10,Terminal 5,Departure,Domestic,217881,,
5/1/2014 0:00,11-10,Terminal 5,Departure,International,11293,,
5/1/2014 0:00,11-10,Terminal 6,Arrival,Domestic,223356,,
5/1/2014 0:00,11-10,Terminal 6,Arrival,International,17709,,
5/1/2014 0:00,11-10,Terminal 6,Departure,Domestic,215831,,
5/1/2014 0:00,11-10,Terminal 6,Departure,International,21014,,
5/1/2014 0:00,11-10,Terminal 7,Arrival,Domestic,225949,,
5/1/2014 0:00,11-10,Terminal 7,Arrival,International,23297,,
5/1/2014 0:00,11-10,Terminal 7,Departure,Domestic,236219,,
5/1/2014 0:00,11-10,Terminal 7,Departure,International,26631,,
5/1/2014 0:00,11-10,Terminal 8,Arrival,Domestic,138503,,
5/1/2014 0:00,11-10,Terminal 8,Arrival,International,3217,,
5/1/2014 0:00,11-10,Terminal 8,Departure,Domestic,135456,,
5/1/2014 0:00,11-10,Terminal 8,Departure,International,7803,,
5/1/2014 0:00,11-10,Tom Bradley International Terminal,Arrival,International,352356,,
5/1/2014 0:00,11-10,Tom Bradley International Terminal,Departure,Domestic,3327,,
5/1/2014 0:00,11-10,Tom Bradley International Terminal,Departure,International,259067,,
5/1/2014 0:00,12-10,Imperial Terminal,Arrival,Domestic,1273,,
5/1/2014 0:00,12-10,Misc. Terminal,Arrival,Domestic,3122,,
5/1/2014 0:00,12-10,Misc. Terminal,Arrival,International,6,,
5/1/2014 0:00,12-10,Misc. Terminal,Departure,Domestic,102,,
5/1/2014 0:00,12-10,Terminal 1,Arrival,Domestic,383292,,
5/1/2014 0:00,12-10,Terminal 1,Departure,Domestic,377784,,
5/1/2014 0:00,12-10,Terminal 2,Arrival,Domestic,30949,,
5/1/2014 0:00,12-10,Terminal 2,Arrival,International,178235,,
5/1/2014 0:00,12-10,Terminal 2,Departure,Domestic,28949,,
5/1/2014 0:00,12-10,Terminal 2,Departure,International,201281,,
5/1/2014 0:00,12-10,Terminal 3,Arrival,Domestic,210599,,
5/1/2014 0:00,12-10,Terminal 3,Arrival,International,18146,,
5/1/2014 0:00,12-10,Terminal 3,Departure,Domestic,209449,,
5/1/2014 0:00,12-10,Terminal 3,Departure,International,71065,,
5/1/2014 0:00,12-10,Terminal 4,Arrival,Domestic,368491,,
5/1/2014 0:00,12-10,Terminal 4,Arrival,International,16096,,
5/1/2014 0:00,12-10,Terminal 4,Departure,Domestic,358127,,
5/1/2014 0:00,12-10,Terminal 4,Departure,International,37015,,
5/1/2014 0:00,12-10,Terminal 5,Arrival,Domestic,221976,,
